"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-29","4.47",",,W",,,"0.00",",,W,2400",,,"76",",,W","58",",,W","   80",",,W","   80",",,W","12.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-09-30","6.26",",,W",,,"0.00",",,W,2400",,,"71",",,W","61",",,W","  250",",,W","  260",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-01","4.25",",,W",,,"0.00",",,W,2400",,,"73",",,W","56",",,W","  270",",,W","  240",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-02","4.92",",,W",,,"0.00",",,W,2400",,,"73",",,W","54",",,W","  250",",,W","  270",",,W","16.1",",,W","21.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-03","3.80",",,W",,,"0.00",",,W,2400",,,"76",",,W","54",",,W","  240",",,W","  250",",,W","10.1",",,W","14.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-04","4.70",",,W",,,"0.00",",,W,2400",,,"75",",,W","56",",,W","  100",",,W","  220",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-05","5.82",",,W",,,"0.00",",,W,2400",,,"72",",,W","60",",,W","   90",",,W","  260",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-06","5.37",",,W",,,"0.00",",,W,2400",,,"70",",,W","59",",,W","  130",",,W","  120",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-07","4.92",",,W",,,"0.00",",,W,2400",,,"68",",,W","61",",,W","   90",",,W","  180",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-08","5.82",",,W",,,"0.00",",,W,2400",,,"71",",,W","60",",,W","  240",",,W","  250",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-09","5.82",",,W",,,"0.00",",,W,2400",,,"70",",,W","61",",,W","  110",",,W","  260",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-10","6.49",",,W",,,"0.00",",,W,2400",,,"68",",,W","62",",,W","  260",",,W","  260",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-11","5.14",",,W",,,"0.00",",,W,2400",,,"71",",,W","62",",,W","  260",",,W","  260",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-12","6.49",",,W",,,"0.03",",,W,2400",,,"72",",,W","63",",,W","  260",",,W","  260",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-13","4.25",",,W",,,"0.00",",,W,2400",,,"68",",,W","59",",,W","  260",",,W","  260",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-14","3.80",",,W",,,"0.00",",,W,2400",,,"66",",,W","62",",,W","  260",",,W","  250",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-15","3.58",",,W",,,"0.00","T,,W,2400",,,"71",",,W","63",",,W","  260",",,W","  270",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-16","5.14",",,W",,,"0.00",",,W,2400",,,"71",",,W","54",",,W","  130",",,W","  130",",,W","16.1",",,W","19.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-17","3.80",",,W",,,"0.00",",,W,2400",,,"73",",,W","50",",,W","  250",",,W","  240",",,W","14.1",",,W","17.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-18","4.47",",,W",,,"0.00",",,W,2400",,,"76",",,W","54",",,W","  250",",,W","  250",",,W","16.1",",,W","19.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-19","2.91",",,W",,,"0.00",",,W,2400",,,"91",",,W","54",",,W","  260",",,W","  250",",,W","14.1",",,W","19.9",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-20","4.70",",,W",,,"0.00",",,W,2400",,,"84",",,W","59",",,W","  250",",,W","  260",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-21","5.82",",,W",,,"0.00",",,W,2400",,,"70",",,W","59",",,W","  260",",,W","  270",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-22","6.93",",,W",,,"0.00",",,W,2400",,,"70",",,W","53",",,W","  350",",,W","  350",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-23","4.25",",,W",,,"0.00",",,W,2400",,,"73",",,W","47",",,W","   10",",,W","   10",",,W","18.1",",,W","23.9",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-24","4.25",",,W",,,"0.00",",,W,2400",,,"71",",,W","44",",,W","  250",",,W","  240",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-25","3.80",",,W",,,"0.00",",,W,2400",,,"71",",,W","45",",,W","   40",",,W","  150",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-26","4.47",",,W",,,"0.00",",,W,2400",,,"72",",,W","43",",,W","  350",",,W","  350",",,W","19.9",",,W","23.9",",,W",,,,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-27","3.58",",,W",,,"0.00",",,W,2400",,,"70",",,W","48",",,W","  260",",,W","  250",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-28","2.01",",,W",,,"0.00",",,W,2400",,,"68",",,W","45",",,W","  250",",,W","  250",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-29","2.91",",,W",,,"0.00",",,W,2400",,,"74",",,W","43",",,W","  140",",,W","  210",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-30","3.58",",,W",,,"0.00",",,W,2400",,,"76",",,W","45",",,W","  140",",,W","  140",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-10-31","1.79",",,W",,,"0.00",",,W,2400",,,"70",",,W","45",",,W","  200",",,W","  200",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-01","5.14",",,W",,,"0.02",",,W,2400",,,"68",",,W","50",",,W","  250",",,W","  250",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-02","10.74",",,W",,,"0.00",",,W,2400",,,"71",",,W","52",",,W","  300",",,W","  310",",,W","21.9",",,W","32.0",",,W",,,,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-03","11.63",",,W",,,"0.00",",,W,2400",,,"67",",,W","45",",,W","   40",",,W","   20",",,W","21.9",",,W","29.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-04","4.03",",,W",,,"0.00",",,W,2400",,,"67",",,W","38",",,W","  230",",,W","  260",",,W","13.0",",,W","16.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-05","4.03",",,W",,,"0.00",",,W,2400",,,"64",",,W","38",",,W","  130",",,W","  130",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-06","3.36",",,W",,,"0.00",",,W,2400",,,"66",",,W","45",",,W","  140",",,W","  120",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-07","5.14",",,W",,,"0.33",",,W,2400",,,"60",",,W","48",",,W","  100",",,W","  110",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-08","6.93",",,W",,,"0.61",",,W,2400",,,"61",",,W","48",",,W","  260",",,W","  260",",,W","23.0",",,W","31.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-09","5.14",",,W",,,"0.11",",,W,2400",,,"66",",,W","40",",,W","  270",",,W","  260",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-10","2.91",",,W",,,"0.00",",,W,2400",,,"64",",,W","36",",,W","  270",",,W","  150",",,W","8.1",",,W","11.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-11","3.13",",,W",,,"0.00",",,W,2400",,,"68",",,W","37",",,W","  270",",,W","  280",",,W","12.1",",,W","14.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-12","3.58",",,W",,,"0.00",",,W,2400",,,"65",",,W","38",",,W","   10",",,W","  150",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-13","5.37",",,W",,,"0.00",",,W,2400",,,"69",",,W","40",",,W","  220",",,W","  230",",,W","18.1",",,W","21.9",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-14","2.01",",,W",,,"0.00",",,W,2400",,,"65",",,W","36",",,W","  250",",,W","  250",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-15","2.91",",,W",,,"0.00",",,W,2400",,,"67",",,W","36",",,W","  250",",,W","  250",",,W","10.1",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-16","2.91",",,W",,,"0.00",",,W,2400",,,"72",",,W","35",",,W","  270",",,W","  260",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-17","2.91",",,W",,,"0.00",",,W,2400",,,"68",",,W","34",",,W","  250",",,W","  240",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-18","1.79",",,W",,,"0.00",",,W,2400",,,"67",",,W","35",",,W","  150",",,W","  140",",,W","8.1",",,W","10.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-19","2.68",",,W",,,"0.00",",,W,2400",,,"71",",,W","36",",,W","  260",",,W","  270",",,W","15.0",",,W","18.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-20","2.46",",,W",,,"0.00",",,W,2400",,,"71",",,W","34",",,W","  250",",,W","  250",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-21","2.01",",,W",,,"0.00",",,W,2400",,,"72",",,W","36",",,W","  250",",,W","  250",",,W","8.1",",,W","10.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-22","1.79",",,W",,,"0.00",",,W,2400",,,"69",",,W","34",",,W","  230",",,W","  250",",,W","8.1",",,W","11.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-23","2.01",",,W",,,"0.00",",,W,2400",,,"69",",,W","35",",,W","  140",",,W","  140",",,W","8.1",",,W","8.9",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-24","4.03",",,W",,,"0.00",",,W,2400",,,"75",",,W","37",",,W","  270",",,W","  270",",,W","15.0",",,W","18.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-25","3.80",",,W",,,"0.00",",,W,2400",,,"74",",,W","36",",,W","  270",",,W","  260",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-26","2.91",",,W",,,"0.00",",,W,2400",,,"65",",,W","36",",,W","  150",",,W","  140",",,W","8.9",",,W","11.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-27","3.80",",,W",,,"0.00",",,W,2400",,,"66",",,W","37",",,W","  250",",,W","  250",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-28","2.91",",,W",,,"0.00",",,W,2400",,,"62",",,W","44",",,W","  210",",,W","  200",",,W","8.9",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-29","2.68",",,W",,,"0.00",",,W,2400",,,"61",",,W","38",",,W","  140",",,W","  130",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-11-30","3.58",",,W",,,"0.00",",,W,2400",,,"63",",,W","40",",,W","  150",",,W","  140",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-01","4.92",",,W",,,"0.18",",,W,2400",,,"59",",,W","52",",,W","   90",",,W","   90",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-02","7.38",",,W",,,"0.89",",,W,2400",,,"60",",,W","53",",,W","   90",",,W","  110",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-03","2.91",",,W",,,"0.03",",,W,2400",,,"65",",,W","57",",,W","  190",",,W","  210",",,W","8.1",",,W","8.9",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-04","4.03",",,W",,,"0.53",",,W,2400",,,"61",",,W","47",",,W","   70",",,W","   80",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-05","4.25",",,W",,,"0.00",",,W,2400",,,"65",",,W","42",",,W","  270",",,W","  250",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-06","3.58",",,W",,,"0.00",",,W,2400",,,"61",",,W","41",",,W","  270",",,W","  270",",,W","15.0",",,W","19.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-07","3.13",",,W",,,"0.00",",,W,2400",,,"60",",,W","39",",,W","  260",",,W","  250",",,W","13.0",",,W","15.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-08","3.13",",,W",,,"0.00",",,W,2400",,,"61",",,W","40",",,W","  260",",,W","  270",",,W","14.1",",,W","18.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-09","2.46",",,W",,,"0.00",",,W,2400",,,"64",",,W","36",",,W","   80",",,W","  260",",,W","8.9",",,W","15.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-10","7.83",",,W",,,"0.52",",,W,2400",,,"59",",,W","45",",,W","  180",",,W","  180",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-11","8.05",",,W",,,"0.42",",,W,2400",,,"59",",,W","40",",,W","  280",",,W","  280",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-12","4.92",",,W",,,"0.31",",,W,2400",,,"56",",,W","41",",,W","  360",",,W","   10",",,W","13.0",",,W","14.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-13","3.58",",,W",,,"0.00",",,W,2400",,,"58",",,W","33",",,W","  240",",,W","  250",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-14","2.91",",,W",,,"0.00",",,W,2400",,,"59",",,W","36",",,W","  260",",,W","  270",",,W","14.1",",,W","16.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-15","2.24",",,W",,,"0.00",",,W,2400",,,"59",",,W","40",",,W","  150",",,W","  140",",,W","8.1",",,W","10.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-16","1.57",",,W",,,"0.00",",,W,2400",,,"67",",,W","40",",,W","  250",",,W","  120",",,W","6.9",",,W","8.9",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-17","1.57",",,W",,,"0.00",",,W,2400",,,"63",",,W","36",",,W","  230",",,W","  250",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-18","2.24",",,W",,,"0.00",",,W,2400",,,"61",",,W","34",",,W","  210",",,W","  140",",,W","8.9",",,W","11.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-19","2.91",",,W",,,"0.00",",,W,2400",,,"62",",,W","37",",,W","  260",",,W","  240",",,W","8.9",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-20","2.01",",,W",,,"0.00",",,W,2400",,,"63",",,W","38",",,W","   40",",,W","   20",",,W","8.1",",,W","8.9",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-21","2.68",",,W",,,"0.00",",,W,2400",,,"65",",,W","39",",,W","  150",",,W","  150",",,W","8.9",",,W","11.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-22","2.24",",,W",,,"0.00",",,W,2400",,,"66",",,W","41",",,W","   40",",,W","  240",",,W","8.1",",,W","10.1",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-23","2.24",",,W",,,"0.00",",,W,2400",,,"65",",,W","41",",,W","  160",",,W","  160",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-24","2.24",",,W",,,"0.00",",,W,2400",,,"74",",,W","40",",,W","  240",",,W","  260",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-25","2.01",",,W",,,"0.00",",,W,2400",,,"79",",,W","43",",,W","  250",",,W","  240",",,W","10.1",",,W","13.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-26","1.79",",,W",,,"0.00",",,W,2400",,,"73",",,W","42",",,W","  160",",,W","  150",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-27","1.12",",,W",,,"1.01",",,W,2400",,,"60",",,W","51",",,W","  300",",,W","  140",",,W","6.9",",,W","8.9",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-28","4.25",",,W",,,"0.00",",,W,2400",,,"62",",,W","47",",,W","   20",",,W","   30",",,W","15.0",",,W","17.0",",,W",,,,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-29","2.91",",,W",,,"0.00","T,,W,2400",,,"60",",,W","52",",,W","  110",",,W","  110",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-30","2.46",",,W",,,"0.00",",,W,2400",,,"59",",,W","55",",,W","  140",",,W","  130",",,W","8.1",",,W","10.1",",,W","    1",",,W",,,,,,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","2022-12-31","5.59",",,W",,,"2.03",",,W,2400",,,"60",",,W","54",",,W","  290",",,W","  290",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,
